go_acc	go_domain
GO:0002903	biological_process
GO:0002904	biological_process
GO:0002906	biological_process
GO:0002920	biological_process
GO:0002922	biological_process
GO:0002923	biological_process
GO:0002924	biological_process
GO:0002925	biological_process
GO:0002926	biological_process
GO:0002930	biological_process
GO:0002931	biological_process
GO:0002933	biological_process
GO:0002934	biological_process
GO:0002939	biological_process
GO:0002940	biological_process
GO:0002943	biological_process
GO:0002944	cellular_component
GO:0002945	cellular_component
GO:0002946	biological_process
GO:0002947	cellular_component
GO:0002949	biological_process
GO:0002950	molecular_function
GO:0002951	molecular_function
GO:0002953	molecular_function
GO:0003002	biological_process
GO:0003006	biological_process
GO:0003007	biological_process
GO:0003009	biological_process
GO:0003011	biological_process
GO:0003012	biological_process
GO:0003014	biological_process
GO:0003015	biological_process
GO:0003016	biological_process
GO:0003017	biological_process
GO:0003025	biological_process
GO:0003026	biological_process
GO:0003029	biological_process
GO:0003032	biological_process
GO:0003044	biological_process
GO:0003050	biological_process
GO:0003051	biological_process
GO:0003056	biological_process
GO:0003057	biological_process
GO:0003058	biological_process
GO:0003062	biological_process
GO:0003064	biological_process
GO:0003065	biological_process
GO:0003069	biological_process
GO:0003071	biological_process
GO:0003073	biological_process
GO:0003081	biological_process
GO:0003084	biological_process
GO:0003085	biological_process
GO:0003091	biological_process
GO:0003093	biological_process
GO:0003094	biological_process
GO:0003095	biological_process
GO:0003096	biological_process
GO:0003097	biological_process
GO:0003099	biological_process
GO:0003100	biological_process
GO:0003104	biological_process
GO:0003105	biological_process
GO:0003106	biological_process
GO:0003108	biological_process
GO:0003127	biological_process
GO:0003130	biological_process
GO:0003131	biological_process
GO:0003136	biological_process
GO:0003138	biological_process
GO:0003139	biological_process
GO:0003140	biological_process
GO:0003142	biological_process
GO:0003143	biological_process
GO:0003144	biological_process
GO:0003147	biological_process
GO:0003148	biological_process
GO:0003149	biological_process
GO:0003150	biological_process
GO:0003151	biological_process
GO:0003156	biological_process
GO:0003157	biological_process
GO:0003158	biological_process
GO:0003160	biological_process
GO:0003161	biological_process
GO:0003162	biological_process
GO:0003165	biological_process
GO:0003166	biological_process
GO:0003167	biological_process
GO:0003168	biological_process
GO:0003169	biological_process
GO:0003170	biological_process
GO:0003171	biological_process
GO:0003174	biological_process
GO:0003175	biological_process
GO:0003176	biological_process
GO:0003177	biological_process
GO:0003179	biological_process
GO:0003180	biological_process
GO:0003181	biological_process
GO:0003182	biological_process
GO:0003183	biological_process
GO:0003184	biological_process
GO:0003185	biological_process
GO:0003186	biological_process
GO:0003188	biological_process
GO:0003190	biological_process
GO:0003192	biological_process
GO:0003193	biological_process
GO:0003195	biological_process
GO:0003197	biological_process
GO:0003198	biological_process
GO:0003199	biological_process
GO:0003203	biological_process
GO:0003205	biological_process
GO:0003207	biological_process
GO:0003208	biological_process
GO:0003209	biological_process
GO:0003210	biological_process
GO:0003211	biological_process
GO:0003213	biological_process
GO:0003214	biological_process
GO:0003215	biological_process
GO:0003218	biological_process
GO:0003219	biological_process
GO:0003220	biological_process
GO:0003221	biological_process
GO:0003222	biological_process
GO:0003223	biological_process
GO:0003226	biological_process
GO:0003228	biological_process
GO:0003229	biological_process
GO:0003231	biological_process
GO:0003236	biological_process
GO:0003241	biological_process
GO:0003245	biological_process
GO:0003247	biological_process
GO:0003251	biological_process
GO:0003252	biological_process
GO:0003253	biological_process
GO:0003254	biological_process
GO:0003256	biological_process
GO:0003257	biological_process
GO:0003259	biological_process
GO:0003260	biological_process
GO:0003264	biological_process
GO:0003266	biological_process
GO:0003270	biological_process
GO:0003271	biological_process
GO:0003272	biological_process
GO:0003273	biological_process
GO:0003274	biological_process
GO:0003278	biological_process
GO:0003279	biological_process
GO:0003281	biological_process
GO:0003283	biological_process
GO:0003284	biological_process
GO:0003285	biological_process
GO:0003289	biological_process
GO:0003290	biological_process
GO:0003294	biological_process
GO:0003300	biological_process
GO:0003308	biological_process
GO:0003309	biological_process
GO:0003310	biological_process
GO:0003311	biological_process
GO:0003322	biological_process
GO:0003323	biological_process
GO:0003326	biological_process
GO:0003327	biological_process
GO:0003329	biological_process
GO:0003331	biological_process
GO:0003332	biological_process
GO:0003333	biological_process
GO:0003334	biological_process
GO:0003335	biological_process
GO:0003336	biological_process
GO:0003337	biological_process
GO:0003338	biological_process
GO:0003339	biological_process
GO:0003340	biological_process
GO:0003341	biological_process
GO:0003342	biological_process
GO:0003344	biological_process
GO:0003345	biological_process
GO:0003350	biological_process
GO:0003351	biological_process
GO:0003352	biological_process
GO:0003353	biological_process
GO:0003356	biological_process
GO:0003357	biological_process
GO:0003358	biological_process
GO:0003359	biological_process
GO:0003360	biological_process
GO:0003363	biological_process
GO:0003365	biological_process
GO:0003366	biological_process
GO:0003374	biological_process
GO:0003376	biological_process
GO:0003382	biological_process
GO:0003383	biological_process
GO:0003400	biological_process
GO:0003401	biological_process
GO:0003402	biological_process
GO:0003404	biological_process
GO:0003406	biological_process
GO:0003407	biological_process
GO:0003408	biological_process
GO:0003409	biological_process
GO:0003413	biological_process
GO:0003415	biological_process
GO:0003416	biological_process
GO:0003417	biological_process
GO:0003418	biological_process
GO:0003419	biological_process
GO:0003420	biological_process
GO:0003421	biological_process
GO:0003429	biological_process
GO:0003430	biological_process
GO:0003431	biological_process
GO:0003433	biological_process
GO:0003674	molecular_function
GO:0003676	molecular_function
GO:0003677	molecular_function
GO:0003678	molecular_function
GO:0003680	molecular_function
GO:0003682	molecular_function
GO:0003684	molecular_function
GO:0003688	molecular_function
GO:0003689	molecular_function
GO:0003690	molecular_function
GO:0003691	molecular_function
GO:0003692	molecular_function
GO:0003696	molecular_function
GO:0003697	molecular_function
GO:0003700	molecular_function
GO:0003707	molecular_function
GO:0003712	molecular_function
GO:0003713	molecular_function
GO:0003714	molecular_function
GO:0003720	molecular_function
GO:0003721	molecular_function
GO:0003723	molecular_function
GO:0003724	molecular_function
GO:0003725	molecular_function
GO:0003726	molecular_function
GO:0003727	molecular_function
GO:0003729	molecular_function
GO:0003730	molecular_function
GO:0003735	molecular_function
GO:0003743	molecular_function
GO:0003746	molecular_function
GO:0003747	molecular_function
GO:0003755	molecular_function
GO:0003756	molecular_function
GO:0003774	molecular_function
GO:0003777	molecular_function
GO:0003779	molecular_function
GO:0003785	molecular_function
GO:0003796	molecular_function
GO:0003810	molecular_function
GO:0003823	molecular_function
GO:0003824	molecular_function
GO:0003826	molecular_function
GO:0003827	molecular_function
GO:0003828	molecular_function
GO:0003829	molecular_function
GO:0003830	molecular_function
GO:0003831	molecular_function
GO:0003834	molecular_function
GO:0003835	molecular_function
GO:0003836	molecular_function
GO:0003837	molecular_function
GO:0003839	molecular_function
GO:0003841	molecular_function
GO:0003842	molecular_function
GO:0003844	molecular_function
GO:0003845	molecular_function
GO:0003846	molecular_function
GO:0003847	molecular_function
GO:0003854	molecular_function
GO:0003857	molecular_function
GO:0003858	molecular_function
GO:0003860	molecular_function
GO:0003863	molecular_function
GO:0003865	molecular_function
GO:0003867	molecular_function
GO:0003868	molecular_function
GO:0003870	molecular_function
GO:0003872	molecular_function
GO:0003873	molecular_function
GO:0003874	molecular_function
GO:0003875	molecular_function
GO:0003876	molecular_function
GO:0003877	molecular_function
GO:0003878	molecular_function
GO:0003880	molecular_function
GO:0003881	molecular_function
GO:0003882	molecular_function
GO:0003883	molecular_function
GO:0003884	molecular_function
GO:0003886	molecular_function
GO:0003887	molecular_function
GO:0003896	molecular_function
GO:0003899	molecular_function
GO:0003905	molecular_function
GO:0003906	molecular_function
GO:0003908	molecular_function
GO:0003909	molecular_function
GO:0003910	molecular_function
GO:0003912	molecular_function
GO:0003916	molecular_function
GO:0003917	molecular_function
GO:0003918	molecular_function
GO:0003919	molecular_function
GO:0003920	molecular_function
GO:0003921	molecular_function
GO:0003922	molecular_function
GO:0003923	molecular_function
GO:0003924	molecular_function
GO:0003934	molecular_function
GO:0003937	molecular_function
GO:0003938	molecular_function
GO:0003939	molecular_function
GO:0003940	molecular_function
GO:0003941	molecular_function
GO:0003943	molecular_function
GO:0003944	molecular_function
GO:0003945	molecular_function
GO:0003947	molecular_function
GO:0003948	molecular_function
GO:0003950	molecular_function
GO:0003951	molecular_function
GO:0003952	molecular_function
GO:0003953	molecular_function
GO:0003954	molecular_function
GO:0003955	molecular_function
GO:0003956	molecular_function
GO:0003957	molecular_function
GO:0003958	molecular_function
GO:0003960	molecular_function
GO:0003963	molecular_function
GO:0003964	molecular_function
GO:0003968	molecular_function
GO:0003972	molecular_function
GO:0003973	molecular_function
GO:0003974	molecular_function
GO:0003975	molecular_function
GO:0003976	molecular_function
GO:0003977	molecular_function
GO:0003978	molecular_function
GO:0003979	molecular_function
GO:0003980	molecular_function
GO:0003983	molecular_function
GO:0003985	molecular_function
GO:0003986	molecular_function
GO:0003987	molecular_function
GO:0003988	molecular_function
GO:0003989	molecular_function
GO:0003990	molecular_function
GO:0003993	molecular_function
GO:0003994	molecular_function
GO:0003995	molecular_function
GO:0003996	molecular_function
GO:0003997	molecular_function
GO:0003998	molecular_function
GO:0003999	molecular_function
GO:0004000	molecular_function
GO:0004001	molecular_function
GO:0004003	molecular_function
GO:0004004	molecular_function
GO:0004008	molecular_function
GO:0004012	molecular_function
GO:0004013	molecular_function
GO:0004014	molecular_function
GO:0004016	molecular_function
GO:0004017	molecular_function
GO:0004018	molecular_function
GO:0004019	molecular_function
GO:0004020	molecular_function
GO:0004021	molecular_function
GO:0004022	molecular_function
GO:0004024	molecular_function
GO:0004027	molecular_function
GO:0004028	molecular_function
GO:0004029	molecular_function
GO:0004030	molecular_function
